date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,MU,GEV,VRT,BE,LITE,000660,005930,UNH,LLY,ISRG,ABBV,REGN,JPM,V,MA,BLK,SPGI,GS,COST,HD,PG,MCD,WMT,CAT,HON,DE,UNP,LMT,ETN,XOM,LNG,FCX,LIN,NEE,AMT,EQIX,TMUS,PLD,AMD,CRM,NFLX,TER,GLW,JNJ,WFC,MPC,LRCX,AMAT,PANW,FN,MPWR,BAC,CSCO,INTC,ORCL,TSM
2018-11-27,0.08183901302491116,0.0826570987858239,0.0744660328539339,0.08001179177984129,0.03815733236388983,0.009336925398225532,0.005836031108648875,0.0,0.00970481336970246,0.004177388747800245,0.0,0.0024564746858292135,0.0001530666946766516,0.0002812023584588481,0.004533429579265146,0.02192908166043827,0.02636965389083122,0.012210101312565476,0.005569291705104859,0.013312503330739642,0.0038135938938454288,0.036333462993848674,0.032671452494784585,0.019846935396590833,0.006517855582975319,0.004422481820767786,0.007341359708342601,0.009730193514988286,0.019806916729149967,0.0211214484867733,0.014186632192382025,0.027587403958079744,0.007294123149157175,0.008200800132391719,0.004693956412219041,0.010812172836448456,0.010389777646290465,0.0032635736828682776,0.032396273693346224,0.00478985035491873,0.001619904487436024,0.00809799799536625,0.006636256985925836,0.007108036551248612,0.003059619537686223,0.005692301097326893,0.004273616928228659,0.002092931987912246,0.009670724428875857,0.01177467235548124,0.0006537663834883082,0.0025236087859692707,0.036602712626755324,0.021923805573769377,0.004350927531116166,0.0022670613590730342,0.0035221132822295174,0.001537693412185619,0.004124595428337355,0.0005199962886342862,0.027110029917223343,0.020826697291317316,0.024003196857273455,0.015082881631329056,0.01670335394495567
2018-12-26,0.0789805241596359,0.08300220467229324,0.08228413165674907,0.08252786470188443,0.042661198101112234,0.005692578183883839,0.005924452925320168,0.0,0.011044095837083247,0.0037042214805588797,0.0,0.007070237843715856,0.0001255443241336585,0.00028642222679816905,0.004121638355440359,0.015605967013682618,0.02540411240895095,0.012709308475947687,0.005544513096014675,0.014328057605062082,0.004196425452752746,0.03400024520780054,0.03077676758785934,0.020516628985846056,0.00842618599640452,0.006554061638628031,0.006639418815846224,0.009276202454631885,0.020713344527900062,0.018088505233110497,0.014398711336025887,0.02823368319151323,0.007818065843117334,0.005247600175114718,0.004872083250053141,0.007055515022849615,0.012004478430322686,0.00314576737313322,0.02904422298422005,0.009629848714046185,0.0016081231834032391,0.008724680520581686,0.006841337052889501,0.005325470564974895,0.007370039599590263,0.005690140765565359,0.004010286354045346,0.0019086338658324158,0.010618283852476483,0.016272781065719097,0.000592581046918587,0.002499260761550694,0.032119703861925517,0.01587193921681965,0.00426573533828995,0.0021717136248805085,0.003141770230233592,0.0017984027724060124,0.00815672300740406,0.0005169442964480042,0.02531328943165905,0.020522125543040916,0.028322517412863284,0.010228238572791884,0.014454442768247118
2019-01-24,0.07077177662365182,0.08043051139286034,0.07810102628622631,0.08519762646087252,0.04463973351402739,0.006627146297010971,0.007851185025830673,0.0,0.01072470703698162,0.003983914438370732,0.0,0.009905925284321817,7.968208250530169e-05,0.0002689158295287821,0.004507946740245775,0.01128032384710098,0.0254605087213085,0.012032875317580927,0.005862715005487848,0.009816743060506738,0.008165122906488936,0.030714017840023988,0.028091347045429718,0.017913292464115684,0.008205256298091051,0.006835482972246866,0.004817849120799684,0.008972376111960062,0.02296725621123183,0.017475016648944696,0.01418738512103605,0.031045616020750965,0.0076406414901545915,0.0034398632306478012,0.004927579012203624,0.007591074179995848,0.012449167239720008,0.002944718259506005,0.02962150978929316,0.009438230995858986,0.0014813226391637434,0.008208110087753646,0.006602860218533232,0.005096772608043172,0.011561910930154769,0.005647945483933188,0.004066711690891928,0.005096467393904286,0.012671128464454317,0.01919363980481534,0.0005989030118935835,0.0023037153841754554,0.02951691184649785,0.013919658410514669,0.004191371910798193,0.002412160435971196,0.003515953588146426,0.005433365940526071,0.010803962024975714,0.0004849779723688334,0.027984269809751265,0.022355300390425784,0.027966099604466357,0.010357410060082537,0.013543004364840003
2019-02-22,0.07390194181888425,0.07955051635770687,0.0756017321222227,0.08093852044623207,0.04655712084544151,0.006246394131164786,0.01628472154770287,0.0,0.010541080961180126,0.004320040112594384,0.0,0.009304298747164548,5.269200607758349e-05,0.00022997976154558595,0.004573314527957839,0.007678717999686241,0.023989474485199884,0.009318231831285155,0.0036921103329222737,0.008562359156724394,0.01023338676397073,0.0294762478097717,0.030979185028315773,0.01878869095049242,0.008249285113901755,0.004467673248028086,0.004450688342479408,0.008661561038682701,0.023396367864158173,0.021409848868523384,0.013002667035796622,0.029505943517645235,0.004893887033147988,0.003490363786475247,0.00481561165335638,0.007532172755461619,0.01256520393294728,0.003150217787066647,0.028732184561416848,0.00911421163278718,0.0016827838298875309,0.008470700850220053,0.006440647098828865,0.005071826900845678,0.012509693954617287,0.00562358451665284,0.004192684534407102,0.007338105671064464,0.016201545327033922,0.02001702893819922,0.0006077101675609877,0.002489996699369576,0.02980624832257307,0.012914918621036154,0.006072638594458933,0.0024835159232838785,0.0034261916264568234,0.011307585609325481,0.012542793460396997,0.0004530318346013396,0.02627430246786867,0.023055488438692973,0.022453942326887834,0.010349795854369735,0.00995459251524243
2019-03-25,0.07221947300714349,0.0817760597357307,0.07860348537646693,0.08533613093034471,0.046357714197966554,0.0095028851227896,0.02169022493361581,0.0,0.010880843491301575,0.003973705578365555,0.0,0.009069698526627758,2.6245113669946045e-05,0.0002119421146160724,0.004198384570598453,0.00480909094327176,0.024800122655688317,0.00944710120482433,0.0036340252601168768,0.010754654515957793,0.009260448886554308,0.026914685008674392,0.02952008001342064,0.018782407065326644,0.010004549685166697,0.004395279331756838,0.006438866751788288,0.012345439228466443,0.0196216934106278,0.023469751217486904,0.012849167647364138,0.02835102342382648,0.004479151305537722,0.003428248425312211,0.004409961604230127,0.00790075225711398,0.011735944701074679,0.0029953083011106984,0.031038543869441836,0.009079081355653761,0.0015113878667201196,0.00807364699359798,0.006453804601634189,0.0035810679222727697,0.010302814370861207,0.005370268998454526,0.004040666568708925,0.0025528476647464493,0.011511964329782954,0.01786002405115725,0.0005478296973967325,0.002334410846314458,0.03328624616017475,0.014843828954140336,0.008548217754852528,0.002404609167322086,0.0033031774531526656,0.01339386039866944,0.010963695939121417,0.0004291839300824616,0.02367332270884745,0.023509675093846914,0.016884674088326192,0.013830121989194921,0.006476481681590626
2019-04-23,0.08449651745457447,0.08149696241214789,0.07743929201680862,0.0864973708314113,0.04786024675607069,0.012743577094061476,0.020488912101575666,0.0,0.010921754790321125,0.003844627686229198,0.0,0.008485755827805815,0.0035234301691145194,0.0001602867213351292,0.004287803426243917,0.004428295383980807,0.02423096671419943,0.007919772737744895,0.0029468146461740187,0.01207433678499782,0.007472034554474782,0.03190555936993504,0.0317360211272877,0.018519791391889764,0.010604863768418968,0.004295913393603412,0.004211125861662505,0.01425118316398447,0.01729094302940247,0.022298028805321488,0.012563095621406421,0.027774084176179097,0.004481190474259938,0.003457381659024849,0.004344027464433985,0.008012583851604256,0.012359195699460718,0.00296094782295479,0.030221886604110106,0.0013287195605682577,0.0014663086661604228,0.007891817642727571,0.005842452970872496,0.0032497093091464293,0.009650029890639377,0.005047845923020346,0.0038769088039610337,0.0024955915465795417,0.010717767662873271,0.01452039524886225,0.0004887081550653561,0.00217912012906042,0.03217436542803682,0.01360094433961961,0.007906877939612691,0.0023700448136242027,0.003361192217829802,0.012416900483937404,0.012046480147713954,0.00037252101423509304,0.02286839762454354,0.02372182717994292,0.017517279848579946,0.013463495333349937,0.006817716725225861
2019-05-22,0.07692006212859984,0.08869520485598247,0.06958632902167806,0.0860658197298914,0.04759272539523273,0.007512705803465475,0.022277056978584658,0.0,0.009638756344764849,0.003267748922032433,0.0,0.008811230651730052,0.007646749849626141,0.00017666614551809827,0.0038081287236481688,0.008023182452937344,0.029527181520918218,0.00651228232200033,0.0029964663520026316,0.01604520125239595,0.0032187397133869758,0.033957078860337025,0.03367086520564395,0.020155673516158962,0.01297912953492206,0.004467458800519404,0.004205238467897039,0.014990483468895496,0.01636286913418122,0.024269791062301965,0.011003882751306506,0.027084398711954474,0.0063325124797976315,0.007304979818062341,0.0037529411889503012,0.008192575170566398,0.015001259347117228,0.002889724719836915,0.028985663101336618,0.0014134103447514318,0.001183736518594177,0.006107949023011153,0.004274225402197646,0.005381935476507096,0.011004139917397347,0.005431868403198024,0.0041706523028310115,0.0025721075693259164,0.010835615483882113,0.014125885442385317,0.0051627205273455795,0.0020091735190451237,0.03288232039899618,0.011437808351425873,0.007044420088158146,0.0023992388747601217,0.0032667544270386264,0.01213529784521256,0.009373777937301202,0.0003569367450912315,0.01806891561924,0.02202364890159869,0.01362713082025587,0.013718889561439584,0.00606267699482875
2019-06-20,0.0833760824732169,0.09379149856100312,0.0645579650701824,0.08551458244179365,0.04692315753361211,0.007489720473015685,0.020092354395446484,0.0,0.009771143590807238,0.0032618740749320637,0.0,0.008655123010914494,0.00012599536409294392,0.00029440145254482016,0.0037189809342650557,0.011935739307433517,0.027014260052071665,0.006302064964976869,0.0033364340580853426,0.014972148608462191,0.003105603743375865,0.032603464252948786,0.03438450846694653,0.023830242757385846,0.013492907305797178,0.004748403011547391,0.004236599750276786,0.015602381925967239,0.01787282835189796,0.024581488143607937,0.011080404261951457,0.02824674201123179,0.006753406076822561,0.010261982923280467,0.0044030833451967405,0.0077666439529961665,0.01559014385980092,0.0030761565387473896,0.028401115966763563,0.001566994566632588,0.0014292827977837477,0.006511697265700009,0.004397917767816511,0.005802991819058648,0.011052108903272068,0.005500700685634576,0.0045209544846676565,0.002852615776404879,0.010553560990837683,0.013949309320639754,0.008295476346028414,0.0022754311454077493,0.032763327792236174,0.011103769855497311,0.003071382323200105,0.002453626341884282,0.0035240967085634362,0.010738957277199335,0.00016546248138054145,0.00045711444464610363,0.017488658377184697,0.021886489955480547,0.014212488869980812,0.014030007906245702,0.008223942783217513
2019-07-19,0.08364522903887739,0.09241082118008632,0.06836724000190819,0.08515899199701896,0.048863878235260984,0.008142393132680895,0.01796505373555026,0.0,0.006919667248886193,0.004353446388397168,0.0,0.008663759709847632,0.0019926454929287134,0.00033721699216228326,0.004175470912734709,0.012273815421636537,0.02147119798926845,0.009925613024971951,0.0033289321839600756,0.013188081810906678,0.0028535057528721367,0.032426311884532016,0.035073782268119476,0.02438862624628407,0.011648339642395441,0.0049240112128630395,0.0046243504782023945,0.01627723780137246,0.017851896812840648,0.025195563495085425,0.011464887489744254,0.02884616511731432,0.006835503577195306,0.010001017190740782,0.0045043310649131325,0.005949987640372906,0.015201793851266106,0.0029961047700254014,0.02750108456586304,0.0015814884381316944,0.0014431990067033452,0.0067199805441482885,0.005844673043420979,0.007363450121035211,0.010932681473682274,0.005456417771331623,0.004430109107652581,0.003112152907817887,0.0104485809189747,0.011940906956801058,0.006147049168503124,0.0022634995863946936,0.02969338666125871,0.011062091358785584,0.003211394764355293,0.0026748247215479196,0.0039106451745582315,0.01146248872369175,0.00016445566619670304,0.0005251523802330188,0.018013215139323312,0.021613498010843387,0.015005321840260686,0.01609859283071322,0.00913278832454917
2019-08-19,0.08850717606226703,0.0978004474780991,0.0772149361971631,0.07992845890920809,0.04375796319308909,0.008409527863590763,0.014232177262788718,0.0,0.004489380667783637,0.004400061192491412,0.0,0.011929335532531428,0.006936187145174621,0.0004077248841741692,0.00405386800472134,0.01163608540867164,0.02080838028780186,0.013025994041051477,0.007083568476933105,0.013029108876958217,0.005102173871821153,0.03153434808334265,0.03577774231435005,0.025004729562337267,0.005909082344640915,0.007379390942740564,0.004475791211216065,0.013902467023918175,0.01771604299308845,0.03109951447351861,0.009451934477873998,0.029427545102186606,0.003957556519874527,0.007826159108573595,0.004237893836057539,0.0038848120350688502,0.019027871973962437,0.002983644934183753,0.01870512198905941,0.0014065072231915947,0.001199325676342581,0.0063728646179502775,0.006224189173796468,0.00821813851828741,0.009936937579142555,0.0056262962207925815,0.004701258359927906,0.0030666006198676156,0.012929762829952701,0.011930016227187513,0.007241737138277519,0.0019514102068329947,0.030773660099104476,0.014662223871659783,0.00282346347497839,0.002695183365341478,0.003941259310226382,0.010396314929881778,0.0001780533452355737,0.0005890941959452834,0.011212883345374267,0.014985479565101269,0.017554592913952373,0.018418148777564397,0.005910394131771556
