date,panel_date,Ticker,Active Weight,Prediction Score,Rank,Feature,Group,Feature Score
2018-12-26,2018-12-26,LNG,0.0079470417466336,2.0281513592940104,5,best_calculated_fcf_chg_vol,Accounting,1.3202338218688965
2018-12-26,2018-12-26,LNG,0.0079470417466336,2.0281513592940104,6,analyst_rec_rank,Sellside,1.269423246383667
2018-12-26,2018-12-26,LNG,0.0079470417466336,2.0281513592940104,7,sales_rev_ma_10d,Sellside,1.2316815853118896
2018-12-26,2018-12-26,LNG,0.0079470417466336,2.0281513592940104,8,tg_mom_252d,Sellside,1.172062873840332
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,2,tg_mom_252d,Sellside,3.131808280944824
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,3,beta_63d,Price,1.828939437866211
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,4,fwd_eps_chg_252d,Accounting,1.0238398313522339
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,5,downside_vol_63d,Price,1.0161336660385132
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,6,realized_vol_126d,Price,0.9541807174682617
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,7,max_ret_63d,Price,0.86844801902771
2018-12-26,2018-12-26,NFLX,0.006617649070578701,2.672403520580735,8,earn_cycle_pos,Conditioning,0.7634408473968506
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,1,best_eps_chg_vol,Accounting,5.0
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,2,fwd_eps_chg_252d,Accounting,4.373882293701172
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,3,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,4,max_ret_63d,Price,4.2103376388549805
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,5,best_roe_chg_vol,Accounting,2.3094992637634277
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,6,idio_vol_63d,Price,2.2771217823028564
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,7,realized_vol_126d,Price,1.9607822895050049
2018-12-26,2018-12-26,TSLA,0.006235312193240999,1.744206923267851,8,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,2,cash_conversion_z,Accounting,3.0110268592834473
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,3,tg_mom_252d,Sellside,2.2516465187072754
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,4,beta_63d,Price,1.8447526693344116
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,5,fwd_eps_chg_252d,Accounting,1.7561883926391602
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,6,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,7,analyst_rec_rank,Sellside,1.401654839515686
2018-12-26,2018-12-26,AMZN,0.004538769557137404,1.7785717766306197,8,eps_rev_ma_10d,Sellside,1.3351407051086426
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,1,best_ev_to_best_ebitda_vol,Accounting,5.0
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,2,best_roe_chg_vol,Accounting,5.0
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,3,realized_vol_126d,Price,5.0
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,4,idio_vol_63d,Price,5.0
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,5,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,6,downside_vol_63d,Price,3.5312299728393555
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,7,best_eps_chg_vol,Accounting,3.097996950149536
2018-12-26,2018-12-26,BE,0.004526171411098299,0.9844221469361097,8,max_ret_63d,Price,2.0921404361724854
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,2,roe_pe_z,Accounting,2.590989589691162
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,3,analyst_rec_vs_median,Sellside,2.3063507080078125
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,4,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,5,eps_rev_ma_10d,Sellside,1.3175488710403442
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,6,sales_rev_ma_10d,Sellside,0.7033838033676147
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,7,earn_cycle_pos,Conditioning,0.6530612111091614
2018-12-26,2018-12-26,LMT,0.0039585076264876,1.085026456041796,8,regime_rev_breadth_eps,Conditioning,0.6153846383094788
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,2,sales_rev_ma_10d,Sellside,2.1974098682403564
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,3,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,4,sales_rev_vol,Sellside,1.4942487478256226
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,5,eps_rev_ma_10d,Sellside,1.3157896995544434
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,6,capex_intensity_z,Accounting,1.0541138648986816
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,7,size_rank,Conditioning,0.7846153974533081
2018-12-26,2018-12-26,INTC,0.0037454012032577984,1.0346150928000393,8,ma_cross_21_50,Price,0.6901726126670837
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,1,best_calculated_fcf_chg_vol,Accounting,5.0
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,2,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,3,eps_rev_vol,Sellside,2.9866602420806885
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,4,capex_intensity_z,Accounting,2.215242862701416
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,5,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,6,analyst_rec_rank,Sellside,1.533886432647705
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,7,eps_rev_ma_10d,Sellside,1.4055081605911255
2018-12-26,2018-12-26,EQIX,0.0032976473216413,1.2685055114417996,8,analyst_rec_level,Sellside,1.2668616771697998
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,2,eps_rev_vol,Sellside,1.9168506860733032
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,3,eps_rev_time_high,Sellside,1.6645927429199219
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,4,cash_conversion_z,Accounting,1.473384976387024
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,5,eps_rev_ma_10d,Sellside,1.3351407051086426
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,6,analyst_rec_rank,Sellside,1.2165305614471436
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,7,analyst_rec_level,Sellside,1.127514123916626
2018-12-26,2018-12-26,GOOGL,0.0031294957670062046,1.223944592305438,8,size_rank,Conditioning,0.9692307710647583
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,2,analyst_rec_rank,Sellside,1.586778998374939
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,3,analyst_rec_level,Sellside,1.450547218322754
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,4,ma_cross_50_200,Price,0.8755170702934265
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,5,size_rank,Conditioning,0.8307692408561707
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,6,earn_cycle_pos,Conditioning,0.7802197933197021
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,7,min_ret_63d,Price,0.6925269961357117
2018-12-26,2018-12-26,UNH,0.0023445482217638,0.8990566653910439,8,best_pe_ratio_level_z,Accounting,0.6634361147880554
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,1,regime_avg_rec,Conditioning,4.232969284057617
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,2,sales_rev_time_low,Sellside,2.9946470260620117
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,3,best_peg_ratio_level_z,Accounting,1.8419430255889893
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,4,best_capex_chg_vol,Accounting,1.4487550258636475
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,5,sales_rev_vol,Sellside,1.2940188646316528
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,6,analyst_rec_level,Sellside,1.0916215181350708
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,7,analyst_rec_rank,Sellside,1.0578526258468628
2018-12-26,2018-12-26,BLK,0.002210437146949301,0.7998740760140757,8,tg_conviction,Sellside,0.9431983232498169
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,2,dist_52w_low,Price,4.101602554321289
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,3,ma_cross_50_200,Price,2.342519521713257
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,4,eps_rev_time_high,Sellside,2.293980121612549
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,5,sales_rev_ma_10d,Sellside,2.2025134563446045
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,6,range_position_52w,Price,1.7058039903640747
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,7,tg_mom_252d,Sellside,1.673690676689148
2019-01-24,2019-01-24,FN,0.0148875789941514,2.6738030282183987,8,eps_rev_ma_10d,Sellside,1.6436855792999268
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,1,best_eps_chg_vol,Accounting,5.0
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,2,fwd_eps_chg_252d,Accounting,4.9048752784729
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,3,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,4,realized_vol_126d,Price,2.5286879539489746
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,5,best_roe_chg_vol,Accounting,2.3055331707000732
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,6,idio_vol_63d,Price,1.7026008367538452
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,7,max_ret_63d,Price,1.376765251159668
2019-01-24,2019-01-24,TSLA,0.0088642730244588,2.6317060632375355,8,downside_vol_63d,Price,1.3420584201812744
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,1,fwd_eps_chg_252d,Accounting,4.820982456207275
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,2,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,3,best_roe_chg_vol,Accounting,2.257925271987915
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,4,best_capex_chg_vol,Accounting,2.137831926345825
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,5,sales_rev_ma_10d,Sellside,1.9520574808120728
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,6,analyst_rec_vs_median,Sellside,1.542624831199646
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,7,analyst_rec_rank,Sellside,1.5339702367782593
2019-01-24,2019-01-24,LNG,0.007818922239983098,1.4774084892196546,8,analyst_rec_level,Sellside,1.3346246480941772
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,2,ma_cross_21_50,Price,3.145322322845459
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,3,tg_mom_252d,Sellside,2.3712081909179688
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,4,beta_63d,Price,1.3951129913330078
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,5,realized_vol_126d,Price,1.2809964418411255
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,6,max_ret_63d,Price,1.1452109813690186
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,7,sales_rev_ma_10d,Sellside,0.9335368275642395
2019-01-24,2019-01-24,NFLX,0.0076649380691645,1.3747393400643364,8,analyst_rec_vs_median,Sellside,0.8946050405502319
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,2,cash_conversion_z,Accounting,2.935020923614502
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,3,fwd_eps_chg_252d,Accounting,1.8905932903289795
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,4,beta_63d,Price,1.4275975227355957
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,5,tg_mom_252d,Sellside,1.2676690816879272
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,6,analyst_rec_rank,Sellside,1.2430448532104492
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,7,analyst_rec_level,Sellside,1.1544718742370605
2019-01-24,2019-01-24,AMZN,0.006337701902569909,1.6690661900604786,8,max_ret_63d,Price,1.0489435195922852
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,1,oper_margin_chg_252d,Accounting,5.0
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,2,dist_52w_low,Price,4.986961364746094
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,3,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,4,realized_vol_126d,Price,2.8833961486816406
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,5,beta_63d,Price,2.684483051300049
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,6,tg_mom_252d,Sellside,2.3280773162841797
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,7,downside_vol_63d,Price,1.8787282705307007
2019-01-24,2019-01-24,AMD,0.005949509419363901,1.840562864108934,8,max_ret_63d,Price,1.738081455230713
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,1,best_calculated_fcf_chg_vol,Accounting,5.0
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,2,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,3,eps_rev_time_high,Sellside,1.8211195468902588
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,4,capex_intensity_z,Accounting,1.7680517435073853
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,5,analyst_rec_rank,Sellside,1.428179144859314
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,6,analyst_rec_level,Sellside,1.235439419746399
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,7,eps_rev_ma_10d,Sellside,1.2132052183151245
2019-01-24,2019-01-24,EQIX,0.005137660518932399,1.1866267209064898,8,best_capex_chg_vol,Accounting,0.9673700928688049
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,2,roe_pe_z,Accounting,2.081474781036377
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,3,earn_cycle_pos,Conditioning,0.9489796161651611
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,4,analyst_rec_vs_median,Sellside,0.8737011551856995
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,5,eps_rev_vol,Sellside,0.8448511958122253
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,6,eps_rev_time_high,Sellside,0.7177781462669373
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,7,size_rank,Conditioning,0.4923076927661896
2019-01-24,2019-01-24,LMT,0.004013469140634,0.20456445344978094,8,min_ret_63d,Price,0.3911178410053253
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,1,oper_margin_accel,Accounting,5.0
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,2,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,3,oper_margin_chg_vol,Accounting,3.8621902465820312
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,4,eps_rev_time_high,Sellside,2.766840696334839
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,5,sales_rev_ma_10d,Sellside,2.4529693126678467
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,6,ma_cross_21_50,Price,2.111943244934082
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,7,tg_mom_252d,Sellside,1.9836918115615845
2019-01-24,2019-01-24,PANW,0.0029445208792851997,1.2103474146639608,8,eps_rev_ma_10d,Sellside,1.7184531688690186
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,1,oper_margin_chg_21d,Accounting,5.0
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,2,oper_margin_chg_63d,Accounting,5.0
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,3,oper_margin_chg_vol,Accounting,5.0
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,4,op_leverage_63d,Accounting,5.0
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,5,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,6,eps_rev_time_high,Sellside,2.293980121612549
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,7,oper_margin_chg_252d,Accounting,2.1171720027923584
2019-01-24,2019-01-24,REGN,0.0026486688117324996,0.8743719534820218,8,ma_cross_21_50,Price,1.8848111629486084
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,2,eps_rev_ma_10d,Sellside,1.1089836359024048
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,3,best_peg_ratio_level_z,Accounting,1.1004866361618042
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,4,tg_mom_252d,Sellside,1.0965604782104492
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,5,best_pe_ratio_level_z,Accounting,1.026809573173523
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,6,range_position_52w,Price,0.841645359992981
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,7,earn_cycle_pos,Conditioning,0.7802197933197021
2019-01-24,2019-01-24,CSCO,0.0021511445733874007,0.7802365675869433,8,size_rank,Conditioning,0.7384615540504456
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,2,analyst_rec_rank,Sellside,1.4810746908187866
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,3,cash_conversion_z,Accounting,1.4169875383377075
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,4,analyst_rec_level,Sellside,1.2698506116867065
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,5,eps_rev_time_high,Sellside,1.0330185890197754
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,6,size_rank,Conditioning,0.9692307710647583
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,7,eps_rev_vol,Sellside,0.9253612756729126
2019-01-24,2019-01-24,GOOGL,0.002105899553248511,0.553270459129371,8,earn_cycle_pos,Conditioning,0.8921568393707275
2019-01-24,2019-01-24,BLK,0.0020668976646042994,0.1486848755903656,1,regime_avg_rec,Conditioning,4.229661464691162
2019-01-24,2019-01-24,BLK,0.0020668976646042994,0.1486848755903656,2,fin_pe_chg_63d,Financials,1.870543360710144
2019-01-24,2019-01-24,BLK,0.0020668976646042994,0.1486848755903656,3,best_peg_ratio_level_z,Accounting,1.3781306743621826
2019-01-24,2019-01-24,BLK,0.0020668976646042994,0.1486848755903656,4,sales_rev_vol,Sellside,1.3057218790054321
