date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,is_rebalance,turnover
2021-04-08,0.008506442799030242,0.007952916456483565,0.0005535263425466772,2.2388738624553133,2.0633260420322497,0,0.0
2021-04-09,0.007769434534281919,0.007919825658255995,-0.00015039112397407638,2.256268646360175,2.0796672245612844,0,0.0
2021-04-12,-0.002573890686952663,-0.001979287187328796,-0.000594603499623867,2.2504612575040452,2.0755509658698026,1,0.021705233591782815
2021-04-13,0.009270423906454934,0.007488190993486463,0.0017822329129684707,2.2713239873461615,2.091093087918951,0,0.0
2021-04-14,-0.009085519623541745,-0.008959753345185936,-0.00012576627835580827,2.250687828687707,2.072357409629374,0,0.0
2021-04-15,0.013110483956651568,0.012933096253867217,0.00017738770278435088,2.280195435357148,2.0991594074805255,0,0.0
2021-04-16,0.0014976754989237148,0.0023834951590459437,-0.0008858196601222289,2.28361042819344,2.104162743766321,0,0.0
2021-04-19,-0.006950410166782695,-0.006434455412679525,-0.0005159547541031704,2.2677383990563538,2.090623602410535,0,0.0
2021-04-20,-0.006292907807337932,-0.005952982023544577,-0.00033992578379335534,2.253467730379932,2.0781781576873875,0,0.0
2021-04-21,0.006749701589054562,0.006680615131487751,6.908645756681115e-05,2.2686779651005606,2.0920616661335614,0,0.0
2021-04-22,-0.013487791442268273,-0.013212761348587603,-0.0002750300936806699,2.2380785098576146,2.06441975461241,0,0.0
2021-04-23,0.01362702275919815,0.012711120779253633,0.0009159019799445164,2.2685768566483167,2.0906608434523655,0,0.0
2021-04-26,0.005695120145461016,0.004152451806130859,0.0015426683393301574,2.281496674406141,2.0993422118477665,1,0.02453087453054882
2021-04-27,-0.002473577849890005,-0.0022405877954756884,-0.00023299005441431656,2.275853214767732,2.0946384513093737,0,0.0
2021-04-28,-0.000403235312113333,-0.0008347691969291938,0.00043153388481586083,2.274935510386351,2.0928899116515174,0,0.0
2021-04-29,0.006083941480205169,0.006705875212249376,-0.0006219337320442072,2.2887760849027825,2.106924570232028,0,0.0
2021-04-30,-0.007929020301043475,-0.007373390669326995,-0.0005556296317164797,2.2706283328610457,2.0913893922649036,0,0.0
2021-05-03,-0.0010454685616970347,-0.0015388093850258677,0.0004933408233288329,2.268254462323741,2.088171142640343,0,0.0
2021-05-04,-0.010827796653959195,-0.010955488990255079,0.00012769233629588393,2.243694264246264,2.0652942066773785,0,0.0
2021-05-05,0.0006072272358661748,-0.0005439484449106385,0.0011511756807768133,2.245056696512471,2.064170793105373,0,0.0
2021-05-06,0.009183622659773178,0.010201741030580743,-0.0010181183708075654,2.2656744500630386,2.085228928979523,0,0.0
