date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,MU,GEV,VRT,BE,LITE,000660,005930,UNH,LLY,ISRG,ABBV,REGN,JPM,V,MA,BLK,SPGI,GS,COST,HD,PG,MCD,WMT,CAT,HON,DE,UNP,LMT,ETN,XOM,LNG,FCX,LIN,NEE,AMT,EQIX,TMUS,PLD,AMD,CRM,NFLX,TER,GLW,JNJ,WFC,MPC,LRCX,AMAT,PANW,FN,MPWR,BAC,CSCO,INTC,ORCL,TSM
2018-11-26,0.07793465850844837,0.0842912208035469,0.07646530469124599,0.083261953414767,0.03762410780812751,0.022584124704344035,0.01983773421076487,0.002106229335021627,0.011388812431796324,8.248122555541953e-05,0.00593240113201015,0.0022287977084246525,0.005618975300343607,5.428534247024308e-06,0.0005972090311986231,0.01753512256265354,0.022867961858106994,0.009851879152451747,0.006697591288957437,0.014894221554645624,0.0047470225581275295,0.036473812548628026,0.029671099410539997,0.015192394795174324,0.0067309080206847125,0.004761244515866144,0.0076185756655765095,0.0039317275593680895,0.02407151769591793,0.018167824841221033,0.014193003267218651,0.028113651351964187,0.01365779520759117,0.004573963877344053,0.0036309106984021696,0.00876994240272585,0.011381499705609862,6.471281767583001e-05,0.03258364297255053,0.016086836358200525,3.195430079453148e-05,0.01681410307515794,0.0040449072241863495,0.004331989321992607,0.004237896482630565,0.007249989013408471,0.004428384752699078,3.990483211534007e-05,0.010167292173584546,0.012892620087669717,0.000915295907121713,0.002154503576870712,0.032112867599412134,0.017464238032477562,0.004414540856829346,4.529903540761776e-05,7.03868857578672e-05,0.0027509333002698217,0.0011802453777130738,1.0708019853665483e-05,0.026211674251764246,0.01589767063579176,0.0239122996100923,0.012026286614642116,0.010365707504712444
2018-12-25,0.06688133682845428,0.08461607599692725,0.08134765663958325,0.09155969491565454,0.03739502021465537,0.013301023103998784,0.022702933336106335,0.004529852570998388,0.017773135396004718,7.317512900607143e-05,0.0005519527567366581,0.004952249682166142,0.012131258863912774,6.276606436015033e-06,8.789867876567786e-05,0.00759797883674286,0.022135046186236462,0.008802631110142768,0.006996007348412801,0.019256474472156053,0.005205380696291938,0.03152378691959347,0.02724833103795735,0.02070132029975517,0.005790560396419955,0.00579245334794272,0.0016382818108116085,0.001189743443358799,0.022484509130495302,0.017045860344388743,0.014187255120056117,0.030953236922076164,0.010941837936579947,0.0019004701049868378,9.84400451112745e-05,0.003859083107881543,0.014445921794381722,0.0010712855165617443,0.0229392353363119,0.021943133275710663,3.187569558848053e-05,0.02124195313611262,0.002954004166668089,0.0034871485212441895,0.003959517380492993,0.007685556750358075,0.004319605538533216,0.022781566030092595,0.015462192790130905,0.0198378030751693,0.0004436279419142571,0.0014011041601450125,0.027851785100312398,0.012496038523959556,0.00392797984727626,4.303071550013815e-05,6.250730024437488e-05,0.006524665784487784,0.003984166464241831,1.0171143201721094e-05,0.020976864605273458,0.016662888570650496,0.025889783932906432,0.007062561003874985,0.0072437965618507285
2019-01-23,0.05721487180830689,0.0815190233608532,0.08752229078309992,0.10510736538623312,0.04131885500334559,0.00018192030946340945,0.02822839993808186,2.218792900504055e-05,0.014296196736204381,7.667929926928932e-05,0.0024163563531984914,0.004393860007139578,2.622909713756209e-06,6.8289050151945805e-06,8.6165337765525e-05,0.0013544537027893194,0.028956368514692223,0.00921677830494232,0.005308349925963798,0.010926861937660848,0.007389481146379697,0.025179107716100796,0.03192357552839804,0.01942237756627725,0.005906481484039773,0.0033106557603333852,0.00015060927417731248,0.008858313141261278,0.023976030676382543,0.019468330193405176,0.01168489230497914,0.03147195147228326,0.010148638584776262,0.0076661499759041055,0.002031588059432579,0.008865582657303256,0.009267936647449996,0.0026340714377266696,0.019431854329854885,0.020372075465750237,3.5633391633337064e-05,0.018367910231801732,0.0034887324872577515,0.0017622951109330734,0.004917644999929304,0.00743179238741255,0.0008572851032743582,0.01316746372248322,0.018422946037682218,0.0012330738123874686,1.143348156608295e-05,4.686439741260497e-05,0.02904955017572345,0.015737507524326535,0.0063078165634193285,4.285248314954307e-05,6.57024458323933e-05,0.009390781074344781,0.020033003181983283,1.0136447885395983e-05,0.02543195709714947,0.03533060032091803,0.02021495809112224,0.012918496302453904,0.00840742325295855
2019-02-21,0.07062470948893824,0.07867996270897264,0.07379246957037847,0.08314504189140463,0.04637179916821872,0.009719369076001329,0.025698812268947248,2.1247466797557268e-05,0.013209470360332796,8.906287347899009e-05,0.0028819552233678887,0.01179781479353729,0.010837865125849649,6.919321271101823e-06,9.491865236914898e-05,0.008574172060705675,0.027974669305981564,0.00899598206349487,0.002736622997820924,0.005525027542871107,0.007281011509013305,0.026127075883236577,0.030002193813446817,0.02191211347348553,0.009213483861019542,9.423369611315452e-05,0.005829990798683131,0.009173686338647817,0.021413854858993105,0.02585944951584794,0.01051114759951387,0.029951660175630723,0.005067958599407721,0.00991547717242882,0.004624208589158291,0.014157348556272167,0.010767980882090907,0.0034373294714623312,0.02607970648783857,0.011394902015015397,3.609175856503222e-05,0.016650973135007914,0.008602889596438274,0.0026079159775981246,0.004505008973513066,0.005714707739601536,8.816921006508808e-05,0.01239259779754313,0.014359254888653129,0.00839343069042313,1.4093270667956217e-05,0.001112566887680437,0.02825203591538771,0.01843858059411213,0.004698496244099252,5.219910036055207e-05,7.052194174528119e-05,0.004876189160376204,0.010300589628553406,1.1000609435536375e-05,0.030023950545469563,0.025963429549671506,0.01719122867241077,0.016534820918346644,0.00551655193622915
2019-03-22,0.07841777551333473,0.0820468705791705,0.07849649793333116,0.08844220840847414,0.04832697689145231,0.01072781697436137,0.01933259483305391,2.059593213262585e-05,0.01271347245451513,8.541068524244716e-05,0.001708843971875273,0.0029577328314058784,0.010940176820019083,7.456461559487981e-06,9.089656292427927e-05,0.006590835931350474,0.03484255884851573,0.009726107340045956,0.004214240761173894,0.007881401759720701,0.006593805733164886,0.023655895907404266,0.03015317974766866,0.023799966473901164,0.009249903230589029,9.472773081962895e-05,0.010483394426911529,0.011713811538129918,0.017257473505570053,0.023484920115718254,0.010763171668581106,0.02907558773475526,0.004835588703360788,0.011610451829413794,0.0017724725275685997,0.012063760959509484,0.010109068493795113,0.0040759050974778326,0.026630374434478053,0.009905371168055677,3.272794027578581e-05,0.008696680838728866,0.00903016822388728,0.00752240363292847,0.004300218001354959,0.0037739419817819217,0.003128705358892984,5.288683283690256e-05,0.013239382705271347,0.007554689239883397,1.2753022673612883e-05,0.002487588453389868,0.03088212706048794,0.01779266743539686,0.004967462256873407,5.077672466499705e-05,7.017274385587823e-05,0.006121407557365902,0.004707275916177752,1.1114954414393548e-05,0.02713307110597501,0.02583299265595924,0.021408186224895414,0.017947254189898443,0.008344042421597461
2019-04-22,0.07955367543835283,0.08287578438047488,0.07734374230332468,0.09387145228964017,0.046403262726506085,0.019944810231568588,0.01964061638370275,1.966154934712815e-05,0.01337849708524998,8.502294533263544e-05,0.002284241473572495,0.005526399097356109,2.5950296903438704e-06,8.116397550429284e-06,0.000941218201222173,0.006726525596028921,0.02239441852260397,0.008504598996842024,0.0035805037979212795,0.011264861416147612,0.008208743331243619,0.03325736673915696,0.0318199736219133,0.022018690257098423,0.011475062600787064,9.459757825184384e-05,0.00013740865826694193,0.011015235979149909,0.01632844070467506,0.021928753713341295,0.009132571765261468,0.026754338062380142,0.003995464418545095,0.010763533465994455,9.536612734018543e-05,0.007883170181588258,0.009910425316846556,0.003969544759521092,0.02874074380755847,0.0014794818709511263,3.5013886690957174e-05,0.0060226734870826625,0.006009011619410545,0.007400976323588711,0.0050606721598235975,0.003433528191621822,0.0022425172916749024,0.0011243344800468298,0.011498627082930488,0.015689717533634597,0.0005648331038326803,0.0022970220314557596,0.03048821400755906,0.016132590266060568,0.004806306044227493,5.273291937605011e-05,7.35939975876653e-05,0.006729948265061318,0.013175192035992857,1.1649964984704641e-05,0.022553229300987142,0.032389390921327615,0.02359595240094564,0.01771460688191752,0.01753874897987258
2019-05-21,0.0832995553579996,0.09152827908774762,0.06496493618730023,0.09228545319688548,0.043526591296909355,0.017984546135525695,0.032864778985554975,2.0413357298666154e-05,0.015170333218343823,7.249045255700555e-05,0.0008336082976570228,0.0032027769739093265,2.563060206532111e-06,6.481528893401942e-06,7.875109897865495e-05,0.00039637642848536783,0.03675254203481677,0.005220792490007474,0.00010260240973537573,0.016127650321403595,0.003711660867139376,0.03788014667743596,0.03237845791318345,0.02218977786134705,0.014374569251331315,0.0017355317321917237,0.00013839898322986834,0.011516033469519968,0.015965736210111253,0.02291815768719526,0.006988705973169353,0.027185148984543703,0.010692923438962205,0.010409280406094635,0.0032951446485970904,0.006443158617282304,0.014996906780198804,0.0038519889755647503,0.017819841268693244,0.0031759417164814014,2.759412768608849e-05,0.006357370865027797,0.0031977143509957294,0.008100978846405272,0.005200078105789557,0.0015217928511196944,0.009877849121037082,0.0028480330863106134,0.008813094046949068,0.014341068289864633,0.010459882088718451,4.374459281359698e-05,0.03210228536679318,0.008924410685305053,6.488521512342283e-05,0.004776573149000641,7.201096291359352e-05,0.006964976855496799,0.01369583455469169,9.731875888026163e-06,0.018406775066480682,0.02845361904489719,0.008462183671936829,0.018371879405809276,0.01679660039045769
2019-06-19,0.08182268104643065,0.09609333444550407,0.06370513288873877,0.08862853773293262,0.044841381645553464,0.011417150482135449,0.01794983370485138,1.994752343722778e-05,0.006588362568379465,6.745738485882877e-05,0.002439147654515763,0.002584817796203542,2.482136105558184e-06,6.819343967619931e-06,7.470199491757404e-05,0.010902151732235557,0.02999350789633556,0.007832635481831439,0.0003774018852137715,0.01242294395748376,6.120401889073927e-05,0.03475711608805948,0.03537079696525499,0.03401450495561539,0.013739062168785314,0.005980469242065806,0.003067924267406495,0.011428973800631773,0.01964012822707173,0.02351759227398012,0.011472778559330815,0.0296691765612845,0.008042747520565625,0.013230859479368326,9.105485086005703e-05,0.010274697247705368,0.013895171662568278,0.002387540254240361,0.022703089084657246,0.004246479042137924,2.9152845602505502e-05,0.00982416529748404,0.007222276523383039,0.009317742447996828,0.005877522001354738,0.006927085246863486,0.007976147533156638,5.924608514607182e-05,0.013063281600758156,0.019591490749964396,0.0014553016386337908,4.6086557469696137e-05,0.03204855763023519,0.011793243732616721,0.00029864563378732183,0.003910692890313658,0.0021297191634319923,0.001964131836200659,0.004046633401550456,9.924271870869965e-06,0.02061491674904534,0.027830547848144125,0.011747671809507056,0.015286192988435459,0.011567827944935459
2019-07-18,0.0809228725420714,0.09289202704160457,0.06454877935388335,0.08592044174812404,0.04995360077385669,0.010983503681849483,0.014829388468343446,0.0013584383149222348,0.00020109584589744355,0.0037793203106972068,0.0037105568886775862,0.010161689476079738,2.2628705883407567e-06,7.258739347681714e-06,8.042721438914218e-05,0.009996342008016483,0.026614787837486595,0.010533520697653356,0.005376697105998327,0.010260668551970525,5.793047788168397e-05,0.03088729956411616,0.03648315917660888,0.0389893770844848,0.00802895110990208,0.01390746491021719,0.0014361189250874046,0.013961525031853808,0.02065778450742702,0.022336576933580023,0.014475516048226335,0.03286302178978663,0.006554542842197008,0.011802136697945224,9.020925027143916e-05,0.0047408425581664864,0.01001896362837688,0.003044391696157208,0.01909144910561587,0.0027830109285910155,2.8197085699664583e-05,0.01115672930298972,0.008578693612178927,0.010271305733156638,0.005995049353553589,0.007130558948235956,0.006314668854344799,6.222318681799546e-05,0.01410808162713475,0.017882414587906598,1.3834118714757754e-05,4.536485516011307e-05,0.03041469533385438,0.013779158991396595,6.394854268464557e-05,5.1810669917384594e-05,7.860904476434034e-05,0.0020908571406769373,0.005860276496430245,1.0953670928767257e-05,0.01902913590695897,0.023369609225868962,0.013436364162673246,0.020088848843041907,0.01579465896695945
2019-08-16,0.08871759480906617,0.09997927642230248,0.07972510439686963,0.028762543961255566,0.04707618141162354,0.019001147947775045,0.025821586307878754,0.0028139016692274657,0.00019780173399984013,8.724587532063944e-05,0.0033917442696878653,0.003259384538086632,1.08110399555781e-06,8.153960571837405e-06,8.332354822085039e-05,0.00039261296706036546,0.022888168294077423,0.014620885880041146,0.01283121782105603,0.014037544669319524,0.006446142778425599,0.0331412040375652,0.038955373496284404,0.02805574558977496,0.0017189767208862156,0.01301016043221784,0.010701936619339408,0.015291984507975852,0.020458726777676975,0.029498778772963242,0.015828857090265457,0.03191914899330417,0.0001188834244443323,0.01235599366913689,8.585672341758065e-05,0.00021258176852892354,0.014701436887607696,5.8939461145994694e-05,0.004552988748723129,2.795327216355151e-05,2.396299383522005e-05,0.01180190756239408,0.010790342355555977,0.013489864664502103,0.006919569502740383,0.00794451576375896,0.009351905707759714,6.143127249765056e-05,0.014599108396804466,0.01874821580565003,0.006326850577735307,3.9158178193558074e-05,0.03182748425582973,0.020028294802112056,0.004458555503546647,5.376730781419528e-05,7.922367278674885e-05,0.00280294729724956,3.7148906546533944e-06,1.1880389962174776e-05,0.01569003454595649,0.019874306615634336,0.023928080885611297,0.021168208980475552,0.019138496711655382
